Wall time,Step,Value
1721334985.888159,50,79.27491760253906
1721334989.5302858,150,69.54280090332031
1721334989.8919141,160,75.54591369628906
1721334990.9806633,190,79.45823669433594
1721334991.3428845,200,56.083343505859375
1721334993.9006562,270,76.87522888183594
1721334994.2649999,280,64.45237731933594
1721334998.994941,410,60.512351989746094
1721335001.5383663,480,51.062110900878906
1721335001.8989909,490,65.91398620605469
1721335002.265206,500,87.9942855834961
1721335004.0938601,550,49.4962043762207
1721335007.0007505,630,63.02113723754883
1721335007.3670056,640,54.258514404296875
1721335008.4620135,670,55.35729217529297
1721335008.826179,680,56.3895149230957
1721335009.920994,710,72.79852294921875
1721335010.2856538,720,50.002105712890625
1721335012.4639745,780,61.98858642578125
1721335014.285662,830,82.40824127197266
1721335016.8302114,900,46.947059631347656
1721335020.4756691,1000,64.411376953125
1721335021.936719,1040,64.48883056640625
1721335023.396768,1080,41.13434982299805
1721335028.5018651,1220,53.63215255737305
1721335029.9507036,1260,63.222808837890625
1721335030.3166957,1270,65.82417297363281
1721335031.0453322,1290,73.913818359375
1721335031.7708209,1310,41.36902618408203
1721335033.9467332,1370,66.5643539428711
1721335036.8482249,1450,60.15216064453125
1721335037.5709188,1470,70.9660415649414
1721335037.9311802,1480,77.98406219482422
1721335039.0218184,1510,37.30599594116211
1721335041.5857518,1580,86.12757873535156
1721335042.6844683,1610,61.19324493408203
1721335043.4157531,1630,62.800270080566406
1721335044.1437902,1650,74.54393768310547
1721335046.695816,1720,74.83263397216797
1721335047.063884,1730,64.07071685791016
1721335048.892048,1780,81.697509765625
1721335051.4429283,1850,83.79541015625
1721335051.808674,1860,51.17405319213867
1721335053.9966803,1920,77.08484649658203
1721335054.358463,1930,80.97830200195312
1721335067.6528304,2040,67.86378479003906
1721335068.378168,2060,77.18197631835938
1721335071.2806046,2140,51.3463134765625
1721335072.0027392,2160,61.322166442871094
1721335075.2714946,2250,61.819061279296875
1721335077.086337,2300,61.907142639160156
1721335082.5637805,2450,64.88761138916016
1721335082.9281988,2460,56.79364776611328
1721335087.6662083,2590,40.847190856933594
1721335088.0317783,2600,67.72285461425781
1721335088.3942688,2610,54.02961349487305
1721335092.4079695,2720,86.93258666992188
1721335093.4996912,2750,35.32095718383789
1721335094.9647918,2790,50.226524353027344
1721335096.4182644,2830,63.8572998046875
1721335097.5110915,2860,65.92927551269531
1721335098.5945787,2890,83.67318725585938
1721335099.3215353,2910,81.30839538574219
1721335101.132976,2960,72.76368713378906
1721335101.8583255,2980,83.81354522705078
1721335102.2213342,2990,62.79241943359375
1721335105.8569245,3090,16.914825439453125
1721335107.3110423,3130,84.0047836303711
1721335108.7667377,3170,66.94097137451172
1721335109.497542,3190,63.78887939453125
1721335109.8584383,3200,49.9338264465332
1721335110.948546,3230,72.80547332763672
1721335116.4135733,3380,70.7715835571289
1721335119.3329926,3460,67.4658203125
1721335119.6950145,3470,61.53874588012695
1721335124.0795672,3590,41.72969436645508
1721335126.262573,3650,76.47550964355469
1721335126.6287003,3660,68.5235366821289
1721335126.9979594,3670,75.13539123535156
1721335131.371051,3790,72.3931655883789
1721335134.2996671,3870,44.801204681396484
1721335135.7578645,3910,61.26121139526367
1721335136.488041,3930,52.18023681640625
1721335138.3082106,3980,58.39057540893555
1721335149.5323505,4030,86.61750793457031
1721335150.2615275,4050,55.731163024902344
1721335154.270561,4160,56.403465270996094
1721335156.4505882,4220,78.8301010131836
1721335156.8223526,4230,77.56853485107422
1721335161.9079058,4370,49.30199432373047
1721335162.268889,4380,77.7450942993164
1721335162.9975526,4400,75.25682067871094
1721335164.804465,4450,85.06819152832031
1721335165.530851,4470,42.319618225097656
1721335167.6989963,4530,64.91080474853516
1721335169.1545281,4570,79.06114196777344
1721335170.9664407,4620,83.11659240722656
1721335172.430067,4660,57.06874465942383
1721335173.5178287,4690,68.673828125
1721335174.2465274,4710,81.12435913085938
1721335175.704741,4750,56.878257751464844
1721335176.0647192,4760,88.25086212158203
1721335177.8898394,4810,39.846153259277344
1721335178.2567387,4820,62.003082275390625
1721335180.4478083,4880,63.90998077392578
1721335182.9974463,4950,79.0911865234375
1721335188.8198295,5110,76.98661804199219
1721335189.5505319,5130,79.81632995605469
1721335189.9188328,5140,69.27462005615234
1721335190.2851017,5150,78.95769500732422
1721335191.3730829,5180,73.60518646240234
1721335192.1136057,5200,71.26763916015625
1721335197.2144535,5340,71.24622344970703
1721335197.5798469,5350,57.624412536621094
1721335198.3046775,5370,89.36115264892578
1721335199.0341606,5390,73.1197280883789
1721335199.7593987,5410,79.19420623779297
1721335201.2096753,5450,72.55509948730469
1721335201.9422784,5470,76.74059295654297
1721335203.4029179,5510,45.41242599487305
1721335204.1302364,5530,56.575355529785156
1721335205.577797,5570,62.00164031982422
1721335207.7486327,5630,57.31201171875
1721335208.4741518,5650,31.6839656829834
1721335209.9143343,5690,61.15690994262695
1721335215.715035,5850,86.21328735351562
1721335216.073866,5860,36.15651321411133
1721335217.1608155,5890,46.73796844482422
1721335217.8765664,5910,53.8690185546875
1721335219.315557,5950,50.67918014526367
1721335220.0425844,5970,52.12907028198242
1721335233.688615,6090,38.72806930541992
1721335235.5001667,6140,72.86961364746094
1721335235.8579605,6150,68.82533264160156
1721335238.7558084,6230,63.50981521606445
1721335239.1150436,6240,61.18839645385742
1721335240.9359329,6290,22.320255279541016
1721335241.2984178,6300,78.1443099975586
1721335242.7405524,6340,81.41621398925781
1721335244.1962953,6380,79.68495178222656
1721335246.3729343,6440,49.044227600097656
1721335246.73899,6450,60.5346794128418
1721335248.5434897,6500,74.04925537109375
1721335249.266815,6520,79.78968811035156
1721335251.8067944,6590,54.63933181762695
1721335252.5337918,6610,82.35012817382812
1721335255.0684893,6680,77.64341735839844
1721335257.9661176,6760,83.19599914550781
1721335258.328594,6770,49.0361442565918
1721335261.2482567,6850,74.70708465576172
1721335264.1774433,6930,56.43358612060547
1721335264.909968,6950,67.12483978271484
1721335270.7381928,7110,55.23209762573242
1721335274.7556875,7220,56.2735481262207
1721335275.479897,7240,56.230682373046875
1721335276.2072847,7260,88.66407775878906
1721335276.5693452,7270,81.05538940429688
1721335277.301705,7290,74.95326232910156
1721335277.6614618,7300,66.18769073486328
1721335278.3836765,7320,79.1097412109375
1721335278.7479918,7330,57.88624954223633
1721335279.1146653,7340,60.924957275390625
1721335280.9480119,7390,66.81098937988281
1721335283.1341882,7450,63.95677947998047
1721335290.3796968,7650,58.13521194458008
1721335293.273917,7730,54.79896926879883
1721335294.362812,7760,58.236724853515625
1721335294.7291512,7770,76.64762878417969
1721335295.4527287,7790,75.77835845947266
1721335296.169069,7810,83.98280334472656
1721335296.8900998,7830,72.47380828857422
1721335299.063757,7890,84.02670288085938
1721335314.241993,8050,72.80767822265625
1721335314.6013842,8060,39.92109680175781
1721335315.3301191,8080,88.83589172363281
1721335316.4241788,8110,56.491661071777344
1721335319.3299096,8190,44.75309753417969
1721335319.686052,8200,28.353496551513672
1721335322.9477634,8290,58.717430114746094
1721335324.4055433,8330,85.73931121826172
1721335327.3124683,8410,87.48735046386719
1721335328.4077642,8440,59.06572341918945
1721335329.1312976,8460,76.52497100830078
1721335333.5124443,8580,73.87276458740234
1721335335.3267689,8630,60.55394744873047
1721335336.7855737,8670,61.72014617919922
1721335338.6042228,8720,57.335609436035156
1721335343.3158631,8850,75.73941040039062
1721335344.0330608,8870,66.31205749511719
1721335346.2150965,8930,69.40690612792969
1721335347.2929044,8960,61.09339141845703
1721335348.0200117,8980,61.249908447265625
1721335349.4800386,9020,48.517826080322266
1721335349.8387809,9030,74.54624938964844
1721335352.0147333,9090,79.75174713134766
1721335359.2783022,9290,70.9645767211914
1721335360.0045764,9310,67.19122314453125
1721335360.7339966,9330,60.908180236816406
1721335364.380877,9430,65.6709976196289
1721335366.9260788,9500,66.57269287109375
1721335369.1149163,9560,65.86688995361328
1721335372.0238025,9640,69.17838287353516
1721335377.8069708,9800,58.3529052734375
1721335378.9027984,9830,50.531089782714844
1721335380.3490124,9870,79.65571594238281
1721335382.5369039,9930,48.113037109375
1721335383.2620492,9950,56.5014762878418
1721335385.0856764,10000,56.072547912597656
1721335395.5216753,10030,55.410972595214844
1721335396.247494,10050,80.82038879394531
1721335400.245636,10160,52.732261657714844
1721335402.774341,10230,61.07891845703125
1721335404.2176232,10270,77.59178161621094
1721335404.9484196,10290,75.44561004638672
