Wall time,Step,Value
1721400016.6544135,50,6.8482232093811035
1721400020.2921429,150,5.95358943939209
1721400020.6529796,160,6.748425483703613
1721400021.7423108,190,5.675045013427734
1721400022.1067636,200,8.860345840454102
1721400024.6496897,270,3.6784870624542236
1721400025.0135965,280,8.84572696685791
1721400029.7329698,410,8.133631706237793
1721400032.2666533,480,9.288582801818848
1721400032.6285362,490,7.865409851074219
1721400032.9862952,500,7.972772121429443
1721400034.7986925,550,8.004844665527344
1721400037.6940446,630,6.962963104248047
1721400038.0551007,640,7.102625370025635
1721400039.1386256,670,6.888050079345703
1721400039.5065079,680,9.100927352905273
1721400040.5970929,710,8.911829948425293
1721400040.9633248,720,7.4587249755859375
1721400043.1522117,780,6.53162145614624
1721400044.9798083,830,6.427331447601318
1721400047.5345166,900,5.125296592712402
1721400051.166357,1000,5.797420501708984
1721400052.6239913,1040,6.462033271789551
1721400054.0895295,1080,4.184676170349121
1721400059.229867,1220,7.177973747253418
1721400060.6963844,1260,7.878176689147949
1721400061.064098,1270,9.195283889770508
1721400061.7983623,1290,8.13053035736084
1721400062.532854,1310,8.085173606872559
1721400064.732271,1370,8.077573776245117
1721400067.6561408,1450,6.156144142150879
1721400068.3876848,1470,0.18738135695457458
1721400068.7531993,1480,7.876639366149902
1721400069.8509343,1510,8.286373138427734
1721400072.4100764,1580,6.5922441482543945
1721400073.504978,1610,3.802922010421753
1721400074.2355947,1630,7.560704708099365
1721400074.9566896,1650,8.716928482055664
1721400077.5028627,1720,5.594806671142578
1721400077.8638582,1730,8.718684196472168
1721400079.6800327,1780,5.818266868591309
1721400082.2296824,1850,-2.3629631996154785
1721400082.5946953,1860,2.218477964401245
1721400084.7822378,1920,8.186799049377441
1721400085.1464114,1930,7.646109580993652
1721400098.445753,2040,8.537735939025879
1721400099.1707575,2060,5.967254638671875
1721400102.0827143,2140,5.95247745513916
1721400102.8145757,2160,8.843609809875488
1721400106.0932007,2250,8.784597396850586
1721400107.9162824,2300,5.328047752380371
1721400113.385457,2450,7.372312068939209
1721400113.7473733,2460,7.182534694671631
1721400118.461801,2590,7.381962776184082
1721400118.8281245,2600,7.721804618835449
1721400119.1931958,2610,8.783132553100586
1721400123.1961052,2720,5.604098320007324
1721400124.2839746,2750,8.300371170043945
1721400125.7333376,2790,6.071532249450684
1721400127.1876988,2830,8.232341766357422
1721400128.2835586,2860,3.8124213218688965
1721400129.3749568,2890,5.645618438720703
1721400130.103209,2910,4.386498928070068
1721400131.9232519,2960,5.479447364807129
1721400132.6546211,2980,6.088536262512207
1721400133.0176158,2990,-0.1165691390633583
1721400136.6444921,3090,6.980373382568359
1721400138.110291,3130,8.80052375793457
1721400139.5593092,3170,8.87202262878418
1721400140.2852025,3190,7.799204349517822
1721400140.64747,3200,7.9467453956604
1721400141.7312582,3230,6.355190277099609
