Wall time,Step,Value
1721477703.8358574,402000,577.3525390625
1721477803.727203,404000,607.7993774414062
1721477915.2385445,406000,622.9113159179688
1721477996.7735143,408000,610.733154296875
1721478159.8938556,410000,622.0081787109375
1721478321.86246,412000,588.40673828125
1721478483.8128095,414000,600.4044799804688
1721478645.734141,416000,606.0624389648438
1721478807.690646,418000,597.606689453125
1721478969.6050766,420000,614.6742553710938
1721479131.5512881,422000,600.2343139648438
1721479293.3901954,424000,618.96826171875
1721479455.2259865,426000,628.38427734375
1721479617.128822,428000,613.359619140625
1721479778.999916,430000,627.3765258789062
1721479940.8919623,432000,635.3412475585938
1721480102.7682376,434000,633.791748046875
1721480264.691522,436000,654.6053466796875
1721480426.5755095,438000,599.987060546875
1721480588.4946418,440000,605.4974975585938
1721480750.3770945,442000,616.3689575195312
1721480912.217248,444000,623.5714111328125
1721481074.1079407,446000,627.6427001953125
1721481235.9593136,448000,656.0504150390625
1721481397.7941267,450000,631.721923828125
1721481559.932822,452000,644.1076049804688
1721481721.7497942,454000,632.4105834960938
1721481883.5842166,456000,628.2344970703125
1721482045.36812,458000,618.386474609375
1721482206.8763256,460000,645.2476196289062
1721482368.8043225,462000,648.392333984375
1721482530.646542,464000,636.9126586914062
1721482692.507787,466000,646.5321044921875
1721482854.3049436,468000,639.0897827148438
1721483016.155745,470000,662.2971801757812
1721483178.0315547,472000,642.1234130859375
1721483339.8984938,474000,628.6369018554688
1721483501.78076,476000,618.26708984375
1721483663.642256,478000,647.4022216796875
1721483825.5794334,480000,638.8114013671875
1721483987.424366,482000,677.9794311523438
1721484149.2457094,484000,643.9042358398438
1721484311.1096988,486000,655.933837890625
1721484472.8993223,488000,632.551513671875
1721484634.7677374,490000,643.7219848632812
1721484796.6033409,492000,662.4816284179688
1721484958.4189832,494000,646.3350219726562
1721485120.2480152,496000,659.0040283203125
1721485282.1268935,498000,648.6109619140625
1721485443.9518313,500000,640.1524047851562
1721485606.1107788,502000,666.0361938476562
1721485767.898845,504000,616.580810546875
1721485929.6525388,506000,634.4453735351562
1721486091.4726505,508000,639.1763916015625
1721486252.919986,510000,652.967529296875
1721486414.9744625,512000,658.6583251953125
1721486576.8574586,514000,666.5510864257812
1721486738.7281399,516000,659.3457641601562
1721486900.5919123,518000,661.8043823242188
1721487062.4754632,520000,661.6256713867188
1721487224.3263586,522000,650.1892700195312
1721487386.189134,524000,632.5817260742188
1721487548.0638218,526000,666.2557373046875
1721487709.8768642,528000,624.1644897460938
1721487871.7198834,530000,645.7738037109375
1721488033.5866737,532000,658.7611694335938
1721488195.4183638,534000,647.2407836914062
1721488357.3101978,536000,662.2152099609375
1721488519.1472018,538000,659.2561645507812
1721488680.9597862,540000,649.60791015625
