Wall time,Step,Value
1721324719.1558208,50,68.17207336425781
1721324722.7903051,150,67.66605377197266
1721324723.1519427,160,53.79097366333008
1721324724.2404757,190,19.232772827148438
1721324724.6071792,200,66.29085540771484
1721324727.137828,270,45.16120529174805
1721324727.5008898,280,29.102176666259766
1721324732.2066288,410,28.869354248046875
1721324734.744283,480,48.36819076538086
1721324735.1051228,490,24.272802352905273
1721324735.4642785,500,32.725242614746094
1721324737.2784374,550,41.372596740722656
1721324740.1791444,630,22.22980308532715
1721324740.541462,640,66.0300064086914
1721324741.6271155,670,34.895355224609375
1721324741.9886334,680,54.54549026489258
1721324743.0850165,710,29.438528060913086
1721324743.4483202,720,52.99324417114258
1721324745.6310096,780,37.64434051513672
1721324747.4482644,830,12.357778549194336
1721324749.9973228,900,24.006567001342773
1721324753.6231713,1000,67.76963806152344
1721324755.0824013,1040,78.22313690185547
1721324756.5299783,1080,58.28448486328125
1721324761.6437721,1220,43.07741165161133
1721324763.0990405,1260,77.13760375976562
1721324763.464612,1270,6.6260666847229
1721324764.1972508,1290,36.9991569519043
1721324764.9249797,1310,44.24549865722656
1721324767.1047444,1370,35.241127014160156
1721324770.0171382,1450,53.55192947387695
1721324770.7441537,1470,32.44478988647461
1721324771.1064258,1480,60.621177673339844
1721324772.1933868,1510,42.404640197753906
1721324774.7412653,1580,70.51378631591797
1721324775.8313117,1610,45.52333068847656
1721324776.557625,1630,35.96382141113281
1721324777.279749,1650,21.991703033447266
1721324779.8265374,1720,42.01555633544922
1721324780.1889346,1730,55.88671875
1721324782.0275366,1780,38.05526351928711
1721324784.5774677,1850,44.54848098754883
1721324784.9395149,1860,16.380395889282227
1721324787.1166842,1920,45.50315475463867
1721324787.4814723,1930,37.618743896484375
1721324800.7199569,2040,41.69849395751953
1721324801.4374511,2060,26.486309051513672
1721324804.3379622,2140,23.787111282348633
1721324805.0590796,2160,46.554962158203125
1721324808.3126981,2250,36.65017318725586
1721324810.1142056,2300,47.195655822753906
1721324815.5375473,2450,27.24625587463379
1721324815.8976016,2460,53.2945442199707
1721324820.612999,2590,41.993839263916016
1721324820.9794161,2600,30.35365867614746
1721324821.3414629,2610,49.702232360839844
1721324825.352152,2720,47.596458435058594
1721324826.44651,2750,64.0362319946289
1721324827.9011736,2790,15.615179061889648
1721324829.3542116,2830,78.60948181152344
1721324830.4489527,2860,17.28934669494629
1721324831.5330706,2890,41.144954681396484
1721324832.2680116,2910,60.74126052856445
1721324834.093966,2960,58.2519645690918
1721324834.8146086,2980,24.912622451782227
1721324835.176888,2990,70.9971694946289
1721324838.8001678,3090,60.65446853637695
1721324840.2521868,3130,55.8905029296875
1721324841.7044237,3170,46.05731964111328
1721324842.4339907,3190,55.4442024230957
1721324842.7963493,3200,53.602256774902344
1721324843.8869836,3230,65.01239776611328
1721324849.3412147,3380,52.986785888671875
1721324852.2492468,3460,61.513160705566406
1721324852.6104121,3470,56.89594650268555
1721324856.9806643,3590,59.22308349609375
1721324859.1556928,3650,59.82111740112305
1721324859.522124,3660,37.850303649902344
1721324859.888904,3670,20.689258575439453
1721324864.2645657,3790,28.0062313079834
1721324867.1683285,3870,48.521881103515625
1721324868.615084,3910,39.30141067504883
1721324869.3439283,3930,77.80244445800781
1721324871.1466875,3980,58.89453887939453
1721324882.318932,4030,43.337982177734375
1721324883.044498,4050,29.55375099182129
1721324887.0377822,4160,31.084692001342773
1721324889.212798,4220,51.47919845581055
1721324889.5764184,4230,74.7855224609375
1721324894.6580355,4370,57.90082550048828
1721324895.021235,4380,52.757850646972656
1721324895.7472947,4400,39.421844482421875
1721324897.5546257,4450,66.01441192626953
1721324898.2802978,4470,75.44171905517578
1721324900.4510918,4530,24.526437759399414
1721324901.90613,4570,61.62419509887695
1721324903.721101,4620,37.448875427246094
1721324905.188928,4660,41.33116912841797
1721324906.277762,4690,50.862361907958984
1721324906.999618,4710,55.88981246948242
1721324908.4556859,4750,86.48096466064453
1721324908.818236,4760,21.750179290771484
1721324910.6307368,4810,22.51946449279785
1721324910.9931264,4820,50.205116271972656
1721324913.1581023,4880,54.0518913269043
1721324915.7001643,4950,22.269445419311523
1721324921.5043664,5110,20.127527236938477
1721324922.2272816,5130,74.9566650390625
1721324922.590685,5140,50.800113677978516
1721324922.9565742,5150,33.81165313720703
1721324924.043345,5180,50.2890510559082
1721324924.7624633,5200,47.44805145263672
1721324929.8426635,5340,35.222251892089844
1721324930.2030876,5350,49.68872833251953
1721324930.92612,5370,22.032421112060547
1721324931.6512237,5390,45.89005661010742
1721324932.3838577,5410,34.38161087036133
1721324933.8326123,5450,53.973289489746094
1721324934.5591154,5470,23.76703453063965
1721324936.0155199,5510,46.03105926513672
1721324936.7370017,5530,42.71598434448242
1721324938.197161,5570,48.598793029785156
1721324940.3665884,5630,26.484546661376953
1721324941.0987937,5650,49.179561614990234
1721324942.5557992,5690,37.281333923339844
1721324948.3704133,5850,57.124488830566406
1721324948.7328873,5860,47.58917236328125
1721324949.8251605,5890,54.118438720703125
1721324950.5525641,5910,22.601749420166016
1721324952.006176,5950,29.638965606689453
1721324952.7391436,5970,40.81195831298828
1721324966.4406362,6090,59.54712677001953
1721324968.268539,6140,53.278167724609375
1721324968.62872,6150,77.37796020507812
1721324971.5303974,6230,50.797691345214844
1721324971.8925169,6240,76.75700378417969
1721324973.702788,6290,24.054950714111328
1721324974.0665395,6300,39.48247146606445
1721324975.5241349,6340,40.7344970703125
1721324976.986893,6380,40.53388214111328
1721324979.1497567,6440,69.0211181640625
1721324979.5112882,6450,38.65998458862305
1721324981.323817,6500,35.82451629638672
1721324982.044621,6520,32.42103958129883
1721324984.5804842,6590,66.70269012451172
1721324985.30909,6610,13.728830337524414
1721324987.841901,6680,65.59101104736328
1721324990.736594,6760,54.46440505981445
1721324991.099157,6770,69.951904296875
1721324993.9921446,6850,52.724578857421875
1721324996.8826516,6930,50.94788360595703
1721324997.619201,6950,58.04930877685547
1721325003.4507582,7110,34.39470291137695
1721325007.452676,7220,39.49706268310547
1721325008.1764507,7240,50.19635009765625
1721325008.9000285,7260,29.434185028076172
1721325009.2655096,7270,69.3147964477539
1721325009.9960976,7290,62.103492736816406
1721325010.3595774,7300,48.86191940307617
1721325011.0859313,7320,55.32746124267578
1721325011.4474428,7330,58.772361755371094
1721325011.808092,7340,32.28608322143555
1721325013.641042,7390,37.25007247924805
1721325015.8248253,7450,73.5291976928711
1721325023.1089244,7650,54.162078857421875
1721325026.0146232,7730,39.5078239440918
1721325027.0998042,7760,30.169897079467773
1721325027.478812,7770,47.7848014831543
1721325028.2107735,7790,76.20359802246094
1721325028.9342809,7810,50.811058044433594
1721325029.6564093,7830,34.34765625
1721325031.8482873,7890,80.71049499511719
1721325046.970097,8050,73.79520416259766
1721325047.3320982,8060,36.41423034667969
1721325048.0571008,8080,58.4467887878418
1721325049.156196,8110,55.8820686340332
1721325052.070747,8190,31.327625274658203
1721325052.4358559,8200,54.4394645690918
1721325055.6933365,8290,44.81034469604492
1721325057.144053,8330,37.419403076171875
1721325060.0438156,8410,65.77113342285156
1721325061.1401365,8440,72.81059265136719
1721325061.8628273,8460,73.85375213623047
1721325066.2154007,8580,49.01367950439453
1721325068.026628,8630,67.0650863647461
1721325069.474417,8670,57.1965217590332
1721325071.2835915,8720,25.242549896240234
1721325075.9867465,8850,27.95061683654785
1721325076.7134943,8870,58.75312042236328
1721325078.8825748,8930,44.28385925292969
1721325079.9682002,8960,42.64413070678711
1721325080.6897864,8980,40.27882766723633
1721325082.1479146,9020,41.957305908203125
1721325082.5104043,9030,45.97947311401367
1721325084.6832988,9090,65.45954132080078
1721325091.9026718,9290,56.18648147583008
1721325092.6280963,9310,74.31396484375
1721325093.3507247,9330,29.854114532470703
1721325096.9791944,9430,65.89359283447266
1721325099.5109055,9500,50.15806198120117
1721325101.6640408,9560,16.925573348999023
1721325104.554721,9640,67.01545715332031
1721325110.3380497,9800,46.73234939575195
1721325111.4276679,9830,64.64399719238281
1721325112.882973,9870,58.2639045715332
1721325115.0659416,9930,43.73888397216797
1721325115.793743,9950,32.592933654785156
1721325117.6114244,10000,47.1829719543457
1721325128.0760407,10030,65.32005310058594
1721325128.7920957,10050,84.39545440673828
1721325132.7711058,10160,50.172607421875
1721325135.3013453,10230,57.5296745300293
1721325136.7507312,10270,59.69755935668945
1721325137.4685202,10290,48.74407196044922
1721325140.3642466,10370,54.70245361328125
1721325140.7286723,10380,28.153152465820312
1721325147.5925217,10570,47.983009338378906
1721325149.040493,10610,41.60883331298828
1721325152.6810226,10710,55.83464813232422
1721325153.04205,10720,52.27735137939453
1721325153.7723901,10740,58.24326705932617
1721325155.2220368,10780,19.382532119750977
1721325158.4756653,10870,73.30462646484375
1721325162.8108394,10990,66.76275634765625
1721325164.2548416,11030,64.20399475097656
1721325164.975796,11050,68.88239288330078
1721325166.065955,11080,69.63436126708984
1721325166.7843406,11100,64.72203063964844
1721325167.5039036,11120,77.94915008544922
1721325171.1106179,11220,47.58519744873047
1721325171.4738727,11230,49.0908203125
1721325172.5621738,11260,63.39250564575195
1721325172.919829,11270,70.29876708984375
