Wall time,Step,Value
1721319551.351602,50,10.423604011535645
1721319554.9232006,150,26.918045043945312
1721319555.2797024,160,5.818360805511475
1721319556.3526263,190,5.798892021179199
1721319556.7034996,200,7.6183271408081055
1721319559.2269251,270,31.793188095092773
1721319559.5809202,280,7.109686374664307
1721319564.2233295,410,8.563920021057129
1721319566.7161818,480,7.488615989685059
1721319567.0718858,490,-0.8161392211914062
1721319567.4342453,500,-10.0
1721319569.2267494,550,6.815621852874756
1721319572.0938978,630,1.1875731945037842
1721319572.4535427,640,23.820796966552734
1721319573.5318763,670,18.12216567993164
1721319573.8927748,680,23.4053897857666
1721319574.9724529,710,11.25146770477295
1721319575.3362575,720,8.4959135055542
1721319577.4965127,780,22.94265365600586
1721319579.2855659,830,28.481464385986328
1721319581.7920625,900,9.291749954223633
1721319585.3894713,1000,2.7754111289978027
1721319586.834357,1040,6.763739109039307
1721319588.2825048,1080,18.054773330688477
1721319593.286825,1220,-4.527665138244629
1721319594.7161787,1260,24.394214630126953
1721319595.0736675,1270,8.618084907531738
1721319595.7848394,1290,-3.3403782844543457
1721319596.4972498,1310,7.439517974853516
1721319598.6492856,1370,-10.0
1721319601.4947002,1450,3.0786423683166504
1721319602.2048805,1470,-2.5050017833709717
1721319602.562444,1480,13.073347091674805
1721319603.6384697,1510,16.869478225708008
1721319606.141527,1580,3.2787978649139404
1721319607.2138605,1610,-1.5822570323944092
1721319607.920427,1630,2.8205654621124268
1721319608.627277,1650,3.4346446990966797
1721319611.1215258,1720,16.758108139038086
1721319611.4761155,1730,5.081027030944824
1721319613.2734492,1780,-3.3576769828796387
1721319615.7950203,1850,2.7931690216064453
1721319616.156116,1860,19.920166015625
1721319618.3207717,1920,-1.3737480640411377
1721319618.6811454,1930,2.701012372970581
1721319698.746002,2040,2.0659775733947754
1721319699.468853,2060,38.565589904785156
1721319702.342377,2140,-4.09079122543335
1721319703.0641108,2160,-1.5697135925292969
1721319706.3250458,2250,-4.163985729217529
1721319708.1121662,2300,-1.0393753051757812
1721319713.5186574,2450,8.65307331085205
1721319713.8804295,2460,-10.0
1721319718.5615952,2590,1.5416419506072998
1721319718.9176114,2600,8.340449333190918
1721319719.2751944,2610,-5.365048408508301
1721319723.2461169,2720,-5.435352802276611
1721319724.3338735,2750,14.105731010437012
1721319725.7794545,2790,21.482101440429688
1721319727.2281578,2830,2.0917487144470215
1721319728.3060746,2860,20.780086517333984
1721319729.389362,2890,10.520676612854004
1721319730.116064,2910,-10.0
1721319731.9100487,2960,-3.0671563148498535
1721319732.6357026,2980,15.572810173034668
1721319732.9979422,2990,13.37788200378418
1721319736.6068468,3090,1.1417274475097656
1721319738.0476396,3130,-2.7728867530822754
1721319739.492784,3170,11.752520561218262
1721319740.2133713,3190,-1.873792290687561
1721319740.5738847,3200,-4.817523002624512
1721319741.662752,3230,-10.0
1721319747.084949,3380,32.3630256652832
1721319749.9808636,3460,7.856070041656494
1721319750.3505924,3470,16.80167007446289
1721319754.701233,3590,-5.095996379852295
1721319756.881507,3650,-0.7149065136909485
1721319757.242204,3660,-10.0
1721319757.603476,3670,18.828868865966797
1721319761.9543595,3790,3.253037214279175
1721319764.870963,3870,1.9936554431915283
1721319766.3325744,3910,-0.9059723019599915
1721319767.0552256,3930,-3.291172504425049
1721319768.883486,3980,16.162609100341797
1721319780.110801,4030,-10.0
1721319780.8413305,4050,9.119030952453613
1721319784.8659873,4160,13.405062675476074
1721319787.0537927,4220,-5.0455708503723145
1721319787.4157188,4230,21.895578384399414
1721319792.5114899,4370,11.29748249053955
1721319792.8772907,4380,-2.0927834510803223
1721319793.6062763,4400,17.242521286010742
1721319795.4317808,4450,-10.0
1721319796.162916,4470,2.196127414703369
1721319798.34249,4530,-10.0
1721319799.8028388,4570,0.10389061272144318
1721319801.6245887,4620,-2.2926337718963623
1721319803.0857825,4660,15.230234146118164
1721319804.1774836,4690,9.363958358764648
1721319804.9107482,4710,7.318305969238281
1721319806.3624036,4750,14.856939315795898
1721319806.7265453,4760,18.359128952026367
1721319808.5603452,4810,17.50411033630371
1721319808.9244337,4820,11.286683082580566
1721319811.1213868,4880,6.121844291687012
1721319813.6729183,4950,1.2419345378875732
1721319819.480487,5110,-1.4727271795272827
1721319820.2073112,5130,-1.2518806457519531
1721319820.570244,5140,-2.3393287658691406
1721319820.932,5150,7.41952657699585
1721319822.0137026,5180,26.0579776763916
1721319822.7454288,5200,13.134063720703125
1721319827.813657,5340,31.453166961669922
1721319828.1786761,5350,-4.868372917175293
1721319828.9101944,5370,5.511900424957275
1721319829.6455472,5390,-10.0
1721319830.3699021,5410,8.282289505004883
1721319831.8284547,5450,23.999963760375977
1721319832.5548584,5470,7.624971866607666
1721319834.0044367,5510,3.585735321044922
1721319834.7374184,5530,12.434600830078125
1721319836.183128,5570,-10.0
1721319838.361569,5630,3.8330490589141846
1721319839.0851653,5650,-0.5391639471054077
1721319840.5398817,5690,27.085041046142578
1721319846.3344944,5850,0.15163001418113708
1721319846.7023551,5860,-10.0
1721319847.782072,5890,7.871941566467285
1721319848.4988847,5910,16.335773468017578
1721319849.9486444,5950,0.7403122186660767
1721319850.670371,5970,-2.4393906593322754
1721319864.4989367,6090,5.0017595291137695
1721319866.3120015,6140,-5.240749835968018
1721319866.6770194,6150,18.259973526000977
1721319869.5861893,6230,-2.7657248973846436
1721319869.9506738,6240,18.183650970458984
1721319871.7799973,6290,15.745678901672363
1721319872.142193,6300,15.02856731414795
1721319873.6096232,6340,9.27315902709961
1721319875.0602028,6380,4.355527400970459
1721319877.2515228,6440,-2.2943367958068848
1721319877.619232,6450,4.464467525482178
1721319879.4596887,6500,-10.0
1721319880.193321,6520,-4.489501476287842
1721319882.7437606,6590,3.313697338104248
1721319883.4746997,6610,6.051476955413818
1721319886.0294967,6680,16.84389877319336
1721319888.9531887,6760,7.505677700042725
1721319889.3172724,6770,1.5297549962997437
1721319892.2432082,6850,16.85933494567871
1721319895.1678267,6930,5.258317470550537
1721319895.898326,6950,25.058889389038086
1721319901.761337,7110,3.4940059185028076
1721319905.7758002,7220,6.502065181732178
1721319906.5052338,7240,-10.0
1721319907.2307227,7260,-0.7274635434150696
1721319907.5951827,7270,6.692965507507324
1721319908.3171144,7290,-4.742087364196777
1721319908.679292,7300,14.664596557617188
1721319909.4097714,7320,12.74004077911377
1721319909.7735503,7330,-10.0
1721319910.1389349,7340,23.41282081604004
1721319911.9546325,7390,5.374091148376465
1721319914.1408687,7450,-3.418886184692383
1721319921.414467,7650,6.845114707946777
1721319924.3151937,7730,17.381366729736328
1721319925.4134095,7760,-1.79510498046875
1721319925.777045,7770,-10.0
1721319926.4971926,7790,37.39580154418945
1721319927.2276418,7810,-0.7559280395507812
1721319927.9635608,7830,16.70941162109375
1721319930.1393237,7890,7.181892395019531
1721319945.3829083,8050,6.697024345397949
1721319945.7484818,8060,13.080892562866211
1721319946.4720237,8080,11.551287651062012
1721319947.55324,8110,5.256547451019287
1721319950.4644163,8190,-5.971375942230225
1721319950.8354855,8200,12.612966537475586
1721319954.1158764,8290,11.476880073547363
1721319955.5791004,8330,-3.687004804611206
1721319958.498899,8410,-1.407697319984436
1721319959.58667,8440,24.58453941345215
1721319960.3187468,8460,5.782811641693115
1721319964.709788,8580,-0.8410568237304688
1721319966.5412507,8630,-3.1775622367858887
1721319968.0028582,8670,-10.0
1721319969.8320599,8720,0.33840981125831604
1721319974.5793457,8850,-1.6676803827285767
1721319975.31114,8870,36.821006774902344
1721319977.497877,8930,-2.1539549827575684
1721319978.6042717,8960,28.870040893554688
1721319979.3386323,8980,12.036709785461426
1721319980.791849,9020,-5.051009178161621
1721319981.1563816,9030,9.109046936035156
1721319983.3582706,9090,20.73342514038086
1721319990.6666873,9290,2.0063157081604004
1721319991.3915732,9310,-10.0
1721319992.1102848,9330,1.0387375354766846
1721319995.7339492,9430,29.325735092163086
1721319998.271714,9500,-3.752220630645752
1721320000.4551737,9560,3.366645097732544
1721320003.374608,9640,37.72783279418945
1721320009.19212,9800,2.012378215789795
1721320010.27543,9830,4.344797611236572
1721320011.7376573,9870,23.57309341430664
1721320013.923009,9930,-10.0
1721320014.6606529,9950,11.322905540466309
1721320016.4770875,10000,5.960229396820068
1721320027.0279014,10030,6.854604244232178
1721320027.753417,10050,21.444965362548828
1721320031.7557445,10160,7.806180477142334
1721320034.3079724,10230,-1.865605115890503
1721320035.7698863,10270,30.216466903686523
1721320036.497882,10290,27.313949584960938
1721320039.3971612,10370,-2.8438618183135986
1721320039.7575903,10380,16.23111343383789
1721320046.6392033,10570,-3.382390260696411
1721320048.101373,10610,5.344563961029053
1721320051.7243333,10710,7.904987335205078
1721320052.0842175,10720,-5.352142333984375
1721320052.8176835,10740,11.040704727172852
1721320054.280421,10780,23.302265167236328
1721320057.5575137,10870,1.0226192474365234
1721320061.9252527,10990,9.672830581665039
